alpha_3class,fake_threshold,macro_f1,accuracy
0.0,0.6900000000000004,0.7509802855693267,0.7546875
0.0,0.7000000000000004,0.7458237799788198,0.75
0.05,0.3,0.7417972386110607,0.7390625
0.05,0.31,0.7479143377374812,0.7453125
0.05,0.32,0.7507672063874392,0.7484375
0.05,0.33,0.7519440118375051,0.75
0.05,0.34,0.7518754105799973,0.75
0.05,0.35000000000000003,0.7519209263974803,0.75
0.05,0.36000000000000004,0.7549189608302845,0.753125
0.05,0.37000000000000005,0.7547605098793433,0.753125
0.05,0.38000000000000006,0.7501189829380572,0.7484375
0.05,0.39000000000000007,0.7515476121348644,0.75
0.05,0.4000000000000001,0.752975691798946,0.7515625
0.05,0.4100000000000001,0.7544032630263486,0.753125
0.05,0.4200000000000001,0.7558303669523182,0.7546875
0.05,0.4300000000000001,0.7572570447553977,0.75625
0.05,0.4400000000000001,0.7571459042632004,0.75625
0.05,0.4500000000000001,0.7599940975078489,0.759375
0.05,0.46000000000000013,0.7631293110614136,0.7625
0.05,0.47000000000000014,0.7617503870089625,0.7609375
0.05,0.48000000000000015,0.7630298798599103,0.7625
0.05,0.49000000000000016,0.7639566124600257,0.7640625
0.05,0.5000000000000002,0.7652355325057968,0.765625
0.05,0.5100000000000002,0.7617954050739076,0.7625
0.05,0.5200000000000002,0.7602105744330813,0.7609375
0.05,0.5300000000000002,0.7630945586793091,0.7640625
0.05,0.5400000000000003,0.7598978993167328,0.7609375
0.05,0.5500000000000003,0.7599289130070402,0.7609375
0.05,0.5600000000000003,0.7582156816345611,0.759375
0.05,0.5700000000000003,0.7566212324843317,0.7578125
0.05,0.5800000000000003,0.7566212324843317,0.7578125
0.05,0.5900000000000003,0.7562983004649672,0.7578125
0.05,0.6000000000000003,0.7574564359690942,0.759375
0.05,0.6100000000000003,0.760156302804746,0.7625
0.05,0.6200000000000003,0.7588031735640515,0.7609375
0.05,0.6300000000000003,0.7616520245743951,0.7640625
0.05,0.6400000000000003,0.760231307226385,0.7625
0.05,0.6500000000000004,0.7584579484571267,0.7609375
0.05,0.6600000000000004,0.75848213080842,0.7609375
0.05,0.6700000000000004,0.7538064171580331,0.75625
0.05,0.6800000000000004,0.7484293179697028,0.7515625
0.05,0.6900000000000004,0.7512534004887482,0.7546875
0.05,0.7000000000000004,0.7521592687538297,0.75625
0.1,0.3,0.7463903818047606,0.74375
0.1,0.31,0.7462741665093052,0.74375
0.1,0.32,0.7491849860011408,0.746875
0.1,0.33,0.7565627259050857,0.7546875
0.1,0.34,0.7533901102528553,0.7515625
0.1,0.35000000000000003,0.7547618281477964,0.753125
0.1,0.36000000000000004,0.7547255671581254,0.753125
0.1,0.37000000000000005,0.7531288492314424,0.7515625
0.1,0.38000000000000006,0.7545962172468196,0.753125
0.1,0.39000000000000007,0.7545031987619718,0.753125
0.1,0.4000000000000001,0.7558303669523182,0.7546875
0.1,0.4100000000000001,0.7558303669523182,0.7546875
0.1,0.4200000000000001,0.7572570447553977,0.75625
0.1,0.4300000000000001,0.7572570447553977,0.75625
0.1,0.4400000000000001,0.7586833376615424,0.7578125
0.1,0.4500000000000001,0.7587839059012021,0.7578125
0.1,0.46000000000000013,0.7601002755974774,0.759375
0.1,0.47000000000000014,0.7615874094202898,0.7609375
0.1,0.48000000000000015,0.7643829896519696,0.7640625
0.1,0.49000000000000016,0.7658522299032237,0.765625
0.1,0.5000000000000002,0.7638985272573059,0.7640625
0.1,0.5100000000000002,0.7681350259873475,0.76875
0.1,0.5200000000000002,0.7632938205792131,0.7640625
0.1,0.5300000000000002,0.7601016035980689,0.7609375
0.1,0.5400000000000003,0.7601551984430136,0.7609375
0.1,0.5500000000000003,0.7600418825336491,0.7609375
0.1,0.5600000000000003,0.7614222584324913,0.7625
0.1,0.5700000000000003,0.7595942553518861,0.7609375
0.1,0.5800000000000003,0.7579979936804201,0.759375
0.1,0.5900000000000003,0.7579979936804201,0.759375
0.1,0.6000000000000003,0.7563197168823818,0.7578125
0.1,0.6100000000000003,0.7558306506080271,0.7578125
0.1,0.6200000000000003,0.7616520245743951,0.7640625
0.1,0.6300000000000003,0.7616520245743951,0.7640625
0.1,0.6400000000000003,0.7585931021795788,0.7609375
0.1,0.6500000000000004,0.7600903720622031,0.7625
0.1,0.6600000000000004,0.75848213080842,0.7609375
0.1,0.6700000000000004,0.7552218043850795,0.7578125
0.1,0.6800000000000004,0.7566436604421399,0.759375
0.1,0.6900000000000004,0.7530950211148992,0.75625
0.1,0.7000000000000004,0.7478977823188835,0.7515625
0.15000000000000002,0.3,0.7446304645669611,0.7421875
0.15000000000000002,0.31,0.7476900492003611,0.7453125
0.15000000000000002,0.32,0.7506934221032009,0.7484375
0.15000000000000002,0.33,0.7564453711646985,0.7546875
0.15000000000000002,0.34,0.7578949287408134,0.75625
0.15000000000000002,0.35000000000000003,0.7562800004306375,0.7546875
0.15000000000000002,0.36000000000000004,0.7530164181914772,0.7515625
0.15000000000000002,0.37000000000000005,0.7530164181914772,0.7515625
0.15000000000000002,0.38000000000000006,0.7574389151091365,0.75625
0.15000000000000002,0.39000000000000007,0.7588893139249907,0.7578125
0.15000000000000002,0.4000000000000001,0.7573613283865906,0.75625
0.15000000000000002,0.4100000000000001,0.7587897165458141,0.7578125
0.15000000000000002,0.4200000000000001,0.7572570447553977,0.75625
0.15000000000000002,0.4300000000000001,0.7586833376615424,0.7578125
0.15000000000000002,0.4400000000000001,0.7587839059012021,0.7578125
0.15000000000000002,0.4500000000000001,0.7602121826259758,0.759375
0.15000000000000002,0.46000000000000013,0.7603093570529902,0.759375
0.15000000000000002,0.47000000000000014,0.7630390841416568,0.7625
0.15000000000000002,0.48000000000000015,0.7674911292835013,0.7671875
0.15000000000000002,0.49000000000000016,0.7674125643139824,0.7671875
0.15000000000000002,0.5000000000000002,0.7656596988699323,0.765625
0.15000000000000002,0.5100000000000002,0.7654378666066979,0.765625
0.15000000000000002,0.5200000000000002,0.7634552091970109,0.7640625
0.15000000000000002,0.5300000000000002,0.7619638009909925,0.7625
0.15000000000000002,0.5400000000000003,0.7602464257315645,0.7609375
0.15000000000000002,0.5500000000000003,0.7630102795350869,0.7640625
0.15000000000000002,0.5600000000000003,0.7614222584324913,0.7625
0.15000000000000002,0.5700000000000003,0.7628031292023868,0.7640625
0.15000000000000002,0.5800000000000003,0.7612092644902403,0.7625
0.15000000000000002,0.5900000000000003,0.7579979936804201,0.759375
0.15000000000000002,0.6000000000000003,0.7575318380945029,0.759375
0.15000000000000002,0.6100000000000003,0.7572855053775497,0.759375
0.15000000000000002,0.6200000000000003,0.7604373689566387,0.7625
0.15000000000000002,0.6300000000000003,0.7613818589664278,0.7640625
0.15000000000000002,0.6400000000000003,0.7602597502589284,0.7625
0.15000000000000002,0.6500000000000004,0.7602597502589284,0.7625
0.15000000000000002,0.6600000000000004,0.760288815541934,0.7625
0.15000000000000002,0.6700000000000004,0.7567913779148588,0.759375
0.15000000000000002,0.6800000000000004,0.7565419806934534,0.759375
0.15000000000000002,0.6900000000000004,0.7578537394252806,0.7609375
0.15000000000000002,0.7000000000000004,0.7494922555344373,0.753125
0.2,0.3,0.7430351114226408,0.740625
0.2,0.31,0.7475657456368155,0.7453125
0.2,0.32,0.7520766853212285,0.75
0.2,0.33,0.754942190413291,0.753125
0.2,0.34,0.7578527350586429,0.75625
0.2,0.35000000000000003,0.7561702506846982,0.7546875
0.2,0.36000000000000004,0.7544273411403196,0.753125
0.2,0.37000000000000005,0.7543535439345458,0.753125
0.2,0.38000000000000006,0.7573350469468566,0.75625
0.2,0.39000000000000007,0.7572481168043238,0.75625
0.2,0.4000000000000001,0.7587835355825095,0.7578125
0.2,0.4100000000000001,0.7603193937468326,0.759375
0.2,0.4200000000000001,0.760317324589647,0.759375
0.2,0.4300000000000001,0.7617472885862547,0.7609375
0.2,0.4400000000000001,0.7601002755974774,0.759375
0.2,0.4500000000000001,0.7601002755974774,0.759375
0.2,0.46000000000000013,0.7617348243521448,0.7609375
0.2,0.47000000000000014,0.7646567830537189,0.7640625
0.2,0.48000000000000015,0.7660739749262145,0.765625
0.2,0.49000000000000016,0.7660412902913553,0.765625
0.2,0.5000000000000002,0.7672198172198171,0.7671875
0.2,0.5100000000000002,0.7624952341008674,0.7625
0.2,0.5200000000000002,0.7625693072851266,0.7625
0.2,0.5300000000000002,0.7623302735718505,0.7625
0.2,0.5400000000000003,0.7617426964026571,0.7625
0.2,0.5500000000000003,0.7616281301727311,0.7625
0.2,0.5600000000000003,0.7630102795350869,0.7640625
0.2,0.5700000000000003,0.7630102795350869,0.7640625
0.2,0.5800000000000003,0.7612092644902403,0.7625
0.2,0.5900000000000003,0.7609733808663336,0.7625
0.2,0.6000000000000003,0.7542827589054476,0.75625
0.2,0.6100000000000003,0.7571337495747973,0.759375
0.2,0.6200000000000003,0.7587826815911168,0.7609375
0.2,0.6300000000000003,0.7620978966178339,0.7640625
0.2,0.6400000000000003,0.7620937058451345,0.7640625
0.2,0.6500000000000004,0.7604570465539773,0.7625
0.2,0.6600000000000004,0.7600125351142856,0.7625
0.2,0.6700000000000004,0.7597763386716848,0.7625
0.2,0.6800000000000004,0.7562603766841063,0.759375
0.2,0.6900000000000004,0.7560653090563595,0.759375
0.2,0.7000000000000004,0.7544933971029933,0.7578125
0.25,0.3,0.7459780268958189,0.74375
0.25,0.31,0.7489164086687307,0.746875
0.25,0.32,0.7519604535087185,0.75
0.25,0.33,0.7577815487860465,0.75625
0.25,0.34,0.7561325516511946,0.7546875
0.25,0.35000000000000003,0.7590357337697764,0.7578125
0.25,0.36000000000000004,0.7590357337697764,0.7578125
0.25,0.37000000000000005,0.7542571568768839,0.753125
0.25,0.38000000000000006,0.7572378302928291,0.75625
0.25,0.39000000000000007,0.7557130867193292,0.7546875
0.25,0.4000000000000001,0.7572481168043238,0.75625
0.25,0.4100000000000001,0.7617507440591572,0.7609375
0.25,0.4200000000000001,0.7617472885862547,0.7609375
0.25,0.4300000000000001,0.7631769700735217,0.7625
0.25,0.4400000000000001,0.7616401880428283,0.7609375
0.25,0.4500000000000001,0.7647990877485557,0.7640625
0.25,0.46000000000000013,0.7647835707801893,0.7640625
0.25,0.47000000000000014,0.7662025185681213,0.765625
0.25,0.48000000000000015,0.7646567830537189,0.7640625
0.25,0.49000000000000016,0.7659387472888192,0.765625
0.25,0.5000000000000002,0.7626966678014275,0.7625
0.25,0.5100000000000002,0.7658479761737524,0.765625
0.25,0.5200000000000002,0.7672059032611362,0.7671875
0.25,0.5300000000000002,0.7639051453869565,0.7640625
0.25,0.5400000000000003,0.7591518888860179,0.759375
0.25,0.5500000000000003,0.7575711887112909,0.7578125
0.25,0.5600000000000003,0.7601314683176641,0.7609375
0.25,0.5700000000000003,0.7613922722913671,0.7625
0.25,0.5800000000000003,0.7611863725287199,0.7625
0.25,0.5900000000000003,0.7639487680522471,0.765625
0.25,0.6000000000000003,0.7622151085373975,0.7640625
0.25,0.6100000000000003,0.7590385114795591,0.7609375
0.25,0.6200000000000003,0.7592426258264119,0.7609375
0.25,0.6300000000000003,0.7592426258264119,0.7609375
0.25,0.6400000000000003,0.7578630419806776,0.759375
0.25,0.6500000000000004,0.7589834823938447,0.7609375
0.25,0.6600000000000004,0.7612968471467177,0.7640625
0.25,0.6700000000000004,0.7611054924435455,0.7640625
0.25,0.6800000000000004,0.7545582799774975,0.7578125
0.25,0.6900000000000004,0.7560184776094742,0.759375
0.25,0.7000000000000004,0.7533161297665035,0.75625
0.30000000000000004,0.3,0.7460045411436628,0.74375
0.30000000000000004,0.31,0.7474477630458151,0.7453125
0.30000000000000004,0.32,0.7533017586532594,0.7515625
0.30000000000000004,0.33,0.756090857765991,0.7546875
0.30000000000000004,0.34,0.7590991900954158,0.7578125
0.30000000000000004,0.35000000000000003,0.7590357337697764,0.7578125
0.30000000000000004,0.36000000000000004,0.7619364016549163,0.7609375
0.30000000000000004,0.37000000000000005,0.7619364016549163,0.7609375
0.30000000000000004,0.38000000000000006,0.7602677922413247,0.759375
0.30000000000000004,0.39000000000000007,0.7571472561597078,0.75625
0.30000000000000004,0.4000000000000001,0.7556382698431502,0.7546875
0.30000000000000004,0.4100000000000001,0.7556382698431502,0.7546875
0.30000000000000004,0.4200000000000001,0.761652287840636,0.7609375
0.30000000000000004,0.4300000000000001,0.764606410591009,0.7640625
0.30000000000000004,0.4400000000000001,0.7663361622205919,0.765625
0.30000000000000004,0.4500000000000001,0.7678620944911909,0.7671875
0.30000000000000004,0.46000000000000013,0.766324414864681,0.765625
0.30000000000000004,0.47000000000000014,0.7662025185681213,0.765625
0.30000000000000004,0.48000000000000015,0.7646567830537189,0.7640625
0.30000000000000004,0.49000000000000016,0.7673072227746093,0.7671875
0.30000000000000004,0.5000000000000002,0.7659377659377659,0.765625
0.30000000000000004,0.5100000000000002,0.7658479761737524,0.765625
0.30000000000000004,0.5200000000000002,0.7658044496383688,0.765625
0.30000000000000004,0.5300000000000002,0.7626799909238878,0.7625
0.30000000000000004,0.5400000000000003,0.7623017792829114,0.7625
0.30000000000000004,0.5500000000000003,0.7591227820717198,0.759375
0.30000000000000004,0.5600000000000003,0.7573592381357294,0.7578125
0.30000000000000004,0.5700000000000003,0.7600238959220053,0.7609375
0.30000000000000004,0.5800000000000003,0.7610811114952801,0.7625
0.30000000000000004,0.5900000000000003,0.7624604869969955,0.7640625
0.30000000000000004,0.6000000000000003,0.7623801507134841,0.7640625
0.30000000000000004,0.6100000000000003,0.7626880075532965,0.7640625
0.30000000000000004,0.6200000000000003,0.7610931055422916,0.7625
0.30000000000000004,0.6300000000000003,0.7606187298360041,0.7625
0.30000000000000004,0.6400000000000003,0.760231307226385,0.7625
0.30000000000000004,0.6500000000000004,0.7587215236142164,0.7609375
0.30000000000000004,0.6600000000000004,0.756802554457658,0.759375
0.30000000000000004,0.6700000000000004,0.7579832679439895,0.7609375
0.30000000000000004,0.6800000000000004,0.7565306665652686,0.759375
0.30000000000000004,0.6900000000000004,0.756552182757002,0.759375
0.30000000000000004,0.7000000000000004,0.7564021104450926,0.759375
0.35000000000000003,0.3,0.7460238277933292,0.74375
0.35000000000000003,0.31,0.7473918821018682,0.7453125
0.35000000000000003,0.32,0.7532403656775237,0.7515625
0.35000000000000003,0.33,0.7575480282124247,0.75625
0.35000000000000003,0.34,0.7575480282124247,0.75625
0.35000000000000003,0.35000000000000003,0.7619154794592555,0.7609375
0.35000000000000003,0.36000000000000004,0.7633858983450953,0.7625
0.35000000000000003,0.37000000000000005,0.7633858983450953,0.7625
0.35000000000000003,0.38000000000000006,0.7634798796862169,0.7625
0.35000000000000003,0.39000000000000007,0.7602883946332956,0.759375
0.35000000000000003,0.4000000000000001,0.760136213230047,0.759375
0.35000000000000003,0.4100000000000001,0.7586044250858285,0.7578125
0.35000000000000003,0.4200000000000001,0.760043672220286,0.759375
0.35000000000000003,0.4300000000000001,0.760043672220286,0.759375
0.35000000000000003,0.4400000000000001,0.7617622264372789,0.7609375
0.35000000000000003,0.4500000000000001,0.7678620944911909,0.7671875
0.35000000000000003,0.46000000000000013,0.7692843375760091,0.76875
0.35000000000000003,0.47000000000000014,0.7707064693027084,0.7703125
0.35000000000000003,0.48000000000000015,0.7689815820911722,0.76875
0.35000000000000003,0.49000000000000016,0.7676297821874529,0.7671875
0.35000000000000003,0.5000000000000002,0.7659377659377659,0.765625
0.35000000000000003,0.5100000000000002,0.7643356146235224,0.7640625
0.35000000000000003,0.5200000000000002,0.7643356146235224,0.7640625
0.35000000000000003,0.5300000000000002,0.7611274512757983,0.7609375
0.35000000000000003,0.5400000000000003,0.7592985890602537,0.759375
0.35000000000000003,0.5500000000000003,0.7620897109620691,0.7625
0.35000000000000003,0.5600000000000003,0.761911023800414,0.7625
0.35000000000000003,0.5700000000000003,0.7603324597714854,0.7609375
0.35000000000000003,0.5800000000000003,0.7602818525454293,0.7609375
0.35000000000000003,0.5900000000000003,0.7582644749877018,0.759375
0.35000000000000003,0.6000000000000003,0.7597864503710344,0.7609375
0.35000000000000003,0.6100000000000003,0.764067356388883,0.765625
0.35000000000000003,0.6200000000000003,0.764067356388883,0.765625
0.35000000000000003,0.6300000000000003,0.7619639771292004,0.7640625
0.35000000000000003,0.6400000000000003,0.7587245457817048,0.7609375
0.35000000000000003,0.6500000000000004,0.7584743797895724,0.7609375
0.35000000000000003,0.6600000000000004,0.7552185339014924,0.7578125
0.35000000000000003,0.6700000000000004,0.7554432741706846,0.7578125
0.35000000000000003,0.6800000000000004,0.7583621683967704,0.7609375
0.35000000000000003,0.6900000000000004,0.7580662440974567,0.7609375
0.35000000000000003,0.7000000000000004,0.7564437673281033,0.759375
0.4,0.3,0.7443266751738328,0.7421875
0.4,0.31,0.7503357609456982,0.7484375
0.4,0.32,0.750218084103751,0.7484375
0.4,0.33,0.7547211778816877,0.753125
0.4,0.34,0.7634317861208394,0.7625
0.4,0.35000000000000003,0.7634317861208394,0.7625
0.4,0.36000000000000004,0.7633700846603597,0.7625
0.4,0.37000000000000005,0.7634798796862169,0.7625
0.4,0.38000000000000006,0.7649384905970272,0.7640625
0.4,0.39000000000000007,0.766384336304125,0.765625
0.4,0.4000000000000001,0.7617308133634905,0.7609375
0.4,0.4100000000000001,0.7615771331999778,0.7609375
0.4,0.4200000000000001,0.7615771331999778,0.7609375
0.4,0.4300000000000001,0.760238700545961,0.759375
0.4,0.4400000000000001,0.7617622264372789,0.7609375
0.4,0.4500000000000001,0.7631973170362857,0.7625
0.4,0.46000000000000013,0.7661498108148231,0.765625
0.4,0.47000000000000014,0.7675827493333399,0.7671875
0.4,0.48000000000000015,0.7722572128170594,0.771875
0.4,0.49000000000000016,0.7707180003332826,0.7703125
0.4,0.5000000000000002,0.7660806756284142,0.765625
0.4,0.5100000000000002,0.7627292163394278,0.7625
0.4,0.5200000000000002,0.7627292163394278,0.7625
0.4,0.5300000000000002,0.7624283669310844,0.7625
0.4,0.5400000000000003,0.7591920657958394,0.759375
0.4,0.5500000000000003,0.7620897109620691,0.7625
0.4,0.5600000000000003,0.7606625843497273,0.7609375
0.4,0.5700000000000003,0.7606625843497273,0.7609375
0.4,0.5800000000000003,0.7605849382202946,0.7609375
0.4,0.5900000000000003,0.7587353921365629,0.759375
0.4,0.6000000000000003,0.7598887607488406,0.7609375
0.4,0.6100000000000003,0.7599559082892416,0.7609375
0.4,0.6200000000000003,0.7607040728588429,0.7625
0.4,0.6300000000000003,0.7590648363339634,0.7609375
0.4,0.6400000000000003,0.7601014701459535,0.7625
0.4,0.6500000000000004,0.7604180143862683,0.7625
0.4,0.6600000000000004,0.7571148809881164,0.759375
0.4,0.6700000000000004,0.7571320805726159,0.759375
0.4,0.6800000000000004,0.7555207028461363,0.7578125
0.4,0.6900000000000004,0.7565989791114037,0.759375
0.4,0.7000000000000004,0.7564437673281033,0.759375
0.45,0.3,0.7427348395057004,0.740625
0.45,0.31,0.7427437984257281,0.740625
0.45,0.32,0.751686603362519,0.75
0.45,0.33,0.7560865367737405,0.7546875
0.45,0.34,0.7605680676145443,0.759375
0.45,0.35000000000000003,0.7590593581308899,0.7578125
0.45,0.36000000000000004,0.7665175577888674,0.765625
0.45,0.37000000000000005,0.7679054886650934,0.7671875
0.45,0.38000000000000006,0.7679054886650934,0.7671875
0.45,0.39000000000000007,0.766384336304125,0.765625
0.45,0.4000000000000001,0.7662983202260311,0.765625
0.45,0.4100000000000001,0.7631723786693362,0.7625
0.45,0.4200000000000001,0.761770158977769,0.7609375
0.45,0.4300000000000001,0.7647310682950096,0.7640625
0.45,0.4400000000000001,0.7647310682950096,0.7640625
0.45,0.4500000000000001,0.7631973170362857,0.7625
0.45,0.46000000000000013,0.7630330846211738,0.7625
0.45,0.47000000000000014,0.7677027377266431,0.7671875
0.45,0.48000000000000015,0.7692200923320556,0.76875
0.45,0.49000000000000016,0.7691286941243384,0.76875
0.45,0.5000000000000002,0.7660520487264674,0.765625
0.45,0.5100000000000002,0.7658265829786416,0.765625
0.45,0.5200000000000002,0.7671002411352088,0.7671875
0.45,0.5300000000000002,0.7623792524700125,0.7625
0.45,0.5400000000000003,0.7609626133600459,0.7609375
0.45,0.5500000000000003,0.75933518591137,0.759375
0.45,0.5600000000000003,0.7636336766858576,0.7640625
0.45,0.5700000000000003,0.7619444647823719,0.7625
0.45,0.5800000000000003,0.7605858645130547,0.7609375
0.45,0.5900000000000003,0.7558542872598218,0.75625
0.45,0.6000000000000003,0.7541128250188183,0.7546875
0.45,0.6100000000000003,0.7585376265847937,0.759375
0.45,0.6200000000000003,0.7580470930367561,0.759375
0.45,0.6300000000000003,0.7595071847678794,0.7609375
0.45,0.6400000000000003,0.7588733412663022,0.7609375
0.45,0.6500000000000004,0.7590725923192368,0.7609375
0.45,0.6600000000000004,0.7604464873171652,0.7625
0.45,0.6700000000000004,0.7571921258622026,0.759375
0.45,0.6800000000000004,0.7555337433447016,0.7578125
0.45,0.6900000000000004,0.7568453064986022,0.759375
0.45,0.7000000000000004,0.7555523155194569,0.7578125
0.5,0.3,0.7411538494926084,0.7390625
0.5,0.31,0.745591815465604,0.74375
0.5,0.32,0.7470688815698246,0.7453125
0.5,0.33,0.7531541567619566,0.7515625
0.5,0.34,0.7577785313762103,0.75625
0.5,0.35000000000000003,0.7577785313762103,0.75625
0.5,0.36000000000000004,0.7636069821934838,0.7625
0.5,0.37000000000000005,0.7679720816050333,0.7671875
0.5,0.38000000000000006,0.7694261527411803,0.76875
0.5,0.39000000000000007,0.7693575632026456,0.76875
0.5,0.4000000000000001,0.7693584141756711,0.76875
0.5,0.4100000000000001,0.7677418811350122,0.7671875
0.5,0.4200000000000001,0.7663276678703829,0.765625
0.5,0.4300000000000001,0.7663276678703829,0.765625
0.5,0.4400000000000001,0.7647310682950096,0.7640625
0.5,0.4500000000000001,0.7646503128770125,0.7640625
0.5,0.46000000000000013,0.7662878235786605,0.765625
0.5,0.47000000000000014,0.7645815758581406,0.7640625
0.5,0.48000000000000015,0.7645815758581406,0.7640625
0.5,0.49000000000000016,0.7675230536978955,0.7671875
0.5,0.5000000000000002,0.7673770937302233,0.7671875
0.5,0.5100000000000002,0.7658311172406614,0.765625
0.5,0.5200000000000002,0.765866070699433,0.765625
0.5,0.5300000000000002,0.7641246635939926,0.7640625
0.5,0.5400000000000003,0.762317193207886,0.7625
0.5,0.5500000000000003,0.7591971301177871,0.759375
0.5,0.5600000000000003,0.7606239766956051,0.7609375
0.5,0.5700000000000003,0.7622011769145494,0.7625
0.5,0.5800000000000003,0.7589658772674492,0.759375
0.5,0.5900000000000003,0.7572079204655474,0.7578125
0.5,0.6000000000000003,0.7558951765613608,0.75625
0.5,0.6100000000000003,0.7560479848300385,0.75625
0.5,0.6200000000000003,0.754173990501641,0.7546875
0.5,0.6300000000000003,0.7583246225721018,0.759375
0.5,0.6400000000000003,0.7578700932037363,0.759375
0.5,0.6500000000000004,0.7623893227586956,0.7640625
0.5,0.6600000000000004,0.7607901671273588,0.7625
0.5,0.6700000000000004,0.7557224162543684,0.7578125
0.5,0.6800000000000004,0.7540658403829759,0.75625
0.5,0.6900000000000004,0.7508349134245224,0.753125
0.5,0.7000000000000004,0.7522734686639959,0.7546875
0.55,0.3,0.7456037723218413,0.74375
0.55,0.31,0.747170276233171,0.7453125
0.55,0.32,0.7456751072870901,0.74375
0.55,0.33,0.7502611659765304,0.7484375
0.55,0.34,0.7531959147161048,0.7515625
0.55,0.35000000000000003,0.7592366624943745,0.7578125
0.55,0.36000000000000004,0.7606940864271543,0.759375
0.55,0.37000000000000005,0.7650625388033445,0.7640625
0.55,0.38000000000000006,0.7665175577888674,0.765625
0.55,0.39000000000000007,0.7694261527411803,0.76875
0.55,0.4000000000000001,0.7723331071281253,0.771875
0.55,0.4100000000000001,0.7709868367026544,0.7703125
0.55,0.4200000000000001,0.769455133500086,0.76875
0.55,0.4300000000000001,0.7678603522945843,0.7671875
0.55,0.4400000000000001,0.7662525011259884,0.765625
0.55,0.4500000000000001,0.7646819263490885,0.7640625
0.55,0.46000000000000013,0.7661132890827475,0.765625
0.55,0.47000000000000014,0.7675445820924615,0.7671875
0.55,0.48000000000000015,0.7675445820924615,0.7671875
0.55,0.49000000000000016,0.7674409140724451,0.7671875
0.55,0.5000000000000002,0.7690816781462383,0.76875
0.55,0.5100000000000002,0.7659029493452406,0.765625
0.55,0.5200000000000002,0.7626235843912607,0.7625
0.55,0.5300000000000002,0.7624288505837155,0.7625
0.55,0.5400000000000003,0.7639252360844657,0.7640625
0.55,0.5500000000000003,0.7638717103002817,0.7640625
0.55,0.5600000000000003,0.7594402311426216,0.759375
0.55,0.5700000000000003,0.7577623566367807,0.7578125
0.55,0.5800000000000003,0.7603583149934853,0.7609375
0.55,0.5900000000000003,0.7574747115689595,0.7578125
0.55,0.6000000000000003,0.7577474084510518,0.7578125
0.55,0.6100000000000003,0.7545505842100626,0.7546875
0.55,0.6200000000000003,0.7560479848300385,0.75625
0.55,0.6300000000000003,0.7539201302786386,0.7546875
0.55,0.6400000000000003,0.7553894716808315,0.75625
0.55,0.6500000000000004,0.7595301500934176,0.7609375
0.55,0.6600000000000004,0.75789055922231,0.759375
0.55,0.6700000000000004,0.7605709490068274,0.7625
0.55,0.6800000000000004,0.754424060925472,0.75625
0.55,0.6900000000000004,0.754240687243886,0.75625
0.55,0.7000000000000004,0.7494074552898082,0.7515625
0.6000000000000001,0.3,0.7442235435366223,0.7421875
0.6000000000000001,0.31,0.747170276233171,0.7453125
0.6000000000000001,0.32,0.7472195025712226,0.7453125
0.6000000000000001,0.33,0.7486919504469566,0.746875
0.6000000000000001,0.34,0.7502611659765304,0.7484375
