video_name,label,success,absdiff_std,boundary_score_max,boundary_score_mean,boundary_score_std,bvp_std,d3_temporal_score,highfreq_score,identity_sim_mean,identity_sim_min,identity_sim_std,patch_corr_mean,patch_signal_std_mean,pseudo_snr_db
00004.mp4,real,True,0.04655406512740946,21.263456959724422,17.176317245308557,1.7784930388052724,0.15765294315525258,3.4186508655548096,0.04744267091155052,0.8932231839342062,0.8178743384313525,0.023329714538459077,0.11270010841323179,0.51803592826571,-6.375186557462125
00005.mp4,real,True,0.023363995304811733,16.190066237449646,14.207002125146836,0.8098865059258379,0.081822465028239,1.9492214918136597,0.0212847962975502,0.9515460614308534,0.8805638851720803,0.016937490045308548,0.08208289182158462,0.36528460439626564,-6.331524611096086
00006.mp4,real,True,0.01680741470189545,22.894755356311798,17.543782154140157,2.4238495230424637,0.06198101886677922,1.0429946184158325,0.019480718299746513,0.9441794895403802,0.8413369900707752,0.028622964805109438,0.06907817441983931,0.2662858884395073,-4.274933076081091
00007.mp4,real,True,0.04082266965463551,16.42886023521423,7.64639536227858,2.565929651994643,0.1482516367947815,2.281202554702759,0.05237657576799393,0.9066307155259766,0.8162466374406647,0.034739715153004544,0.1292108980208499,0.46727544202510884,-6.175953317530331
00008.mp4,real,True,0.03004944664712246,32.69947287559509,8.768241996238464,6.444382717222244,0.10439247115843259,7.186878681182861,0.06698175519704819,0.9093186057535912,0.8094616322446524,0.03128119503937399,0.12941078739788697,0.27375421668292355,-7.458863371359801
00009.mp4,real,True,0.04003526526600399,14.222799949645996,5.421924671824082,1.8538176172002596,0.16440811241109213,3.8584227561950684,0.07036423683166504,0.8827908596120153,0.8010196181021969,0.021063514449225575,0.22245970654057837,0.36213935366309685,-5.00708329676111
0001.mp4,real,True,0.02604486614498575,12.274029483795166,9.557501302647095,1.1633733818570646,0.09364882764173658,1.3599234819412231,0.01175090204924345,0.9474486816474132,0.8986323479004295,0.017662674272078273,0.0960959228300128,0.3246595621060853,-6.331066566756588
00010.mp4,real,True,0.0329737036674429,15.225322465896607,6.940969348706543,3.6814228538431224,0.13651975025540342,6.465930461883545,0.043496716767549515,0.7494259258803477,0.13302151984678875,0.15479748357692458,0.228305681285688,0.27667225205471674,-3.091649362449923
00011.mp4,real,True,0.04952513111194082,12.634519231319429,6.748575236787188,2.1834288546510354,0.18365653443126548,1.7582391500473022,0.03189942613244057,0.843298108832456,0.7345571774480001,0.030214179536601524,0.21590618038771917,0.41982470935977556,-3.2921757593243868
00012.mp4,real,True,0.04547730631297949,10.453883960247039,5.521453430976916,1.6277579507110804,0.1689401186261769,1.387884497642517,0.05279961973428726,0.8661992410482102,0.6575839543903665,0.04516572746891927,0.06810024060845075,2.2454681283050117,-3.1443806836930173
00013.mp4,real,True,0.021075026064865623,8.220775847434997,5.516557637694516,1.1109363725688437,0.09324740903313423,2.0035009384155273,0.032356176525354385,0.9183616288315355,0.7930542566237504,0.02512372291814596,0.14470234042301217,0.29421878176022687,-3.1641344487092455
00014.mp4,real,True,0.07724942662075811,20.318918590545657,5.729522192669536,3.5114055785144203,0.3211090158245994,3.331806182861328,0.05590612068772316,0.8942914973297764,0.7382713707541834,0.03208388638084203,0.25060464488744,0.7010143959917039,-1.4633332487735349
00015.mp4,real,True,0.04580902389253155,28.807335643768308,16.740754413658678,4.125879398045423,0.17220585869081326,2.3722522258758545,0.04200657457113266,0.8885258185970325,0.8032222439730574,0.028131012097920998,0.1278232624947328,0.5643635415533862,-1.8637808045951885
00016.mp4,real,True,nan,28.017710247039798,12.24456530016044,7.017570176660214,nan,4.601877212524414,0.03274839371442795,0.8336239760059538,0.7440764756678565,0.033429016665495775,nan,nan,nan
00017.mp4,real,True,0.03273416502724017,6.903810317516327,3.9722996622788997,0.7534931245689173,0.1117812221195091,1.235910415649414,0.07994309067726135,0.9347410090405236,0.8795225602000282,0.021817130546951974,0.12172058221441383,0.34243215465722104,-7.391810812585483
00018.mp4,real,True,0.02958065294274285,16.63658421039581,7.5544282575804615,2.6769539074262827,0.10162471341399504,1.5503768920898438,0.04430822283029556,0.9069558162881016,0.6933174162138376,0.05569382987603185,0.16332967584269995,0.30595105276529927,-5.719945327325538
00019.mp4,real,True,0.020045687135779987,42.26972210884094,28.56418757040786,4.184018032165722,0.0739388461724492,2.1203713417053223,0.07971446216106415,0.8898116124563132,0.6728761093774531,0.04698442488192433,0.09709751312348644,0.27184589120656544,-7.131730472704473
0002.mp4,real,True,0.022529828404326928,15.295113139152527,10.175944311482006,2.0397933676274826,0.07835805970330108,1.0177826881408691,0.01483927946537733,0.9392464283968747,0.8864855535507319,0.019924313512185186,0.18135339858429306,0.18394602527210635,-9.931132890350899
00020.mp4,real,True,0.020852668031472153,22.282038521766662,14.78463381021692,3.021202768240421,0.07367590224702876,3.0731518268585205,0.031117193400859833,0.8612692862756899,0.7230473289552298,0.03721852897432419,0.14554280430331687,0.2454923334995868,-4.793915050247127
00021.mp4,real,True,0.045797439267032204,10.411610622406005,6.559354642304506,1.586357991417015,0.16709691304996888,2.357433557510376,0.08208709955215454,0.9023502989330295,0.7956264016309043,0.041066783528597696,0.11595934203899044,0.5011651854118889,-4.571956382983165
00022.mp4,real,True,0.013770932727056179,43.88034045219422,34.388905433332845,3.64915934284202,0.05173142156209231,1.576324701309204,0.01633155532181263,0.8956223124000204,0.7965769351837568,0.029891200878314907,0.06945029209073485,0.23356383856610563,-4.651931613404169
00023.mp4,real,True,0.025435166823606196,24.431334586143496,12.621535873243154,5.540098778281372,0.09018314868880153,4.157255172729492,0.06419070065021515,0.844540131893737,0.7103136515730695,0.04083741196861255,0.12473955557582075,0.27655767663072345,-5.649517847896214
